policy,enabled,ts,reason,trade_side,overlap_group,overlap_reasons,tfi,mid_at_trigger,trade_px,ret_1s_bps,ret_3s_bps,ret_5s_bps,directional_ret_1s_bps,directional_ret_3s_bps,directional_ret_5s_bps
A_current,true,1777009860.5827806,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.3218958281905697,2313.115,2313.11,-0.21615872967719788,-0.21615872967719788,-0.8214031727761043,0.21615872967719788,0.21615872967719788,0.8214031727761043
B_overlap_quote_fade_only,false,1777009860.5827806,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.3218958281905697,2313.115,2313.11,-0.21615872967719788,-0.21615872967719788,-0.8214031727761043,0.21615872967719788,0.21615872967719788,0.8214031727761043
C_overlap_or_strong_tfi,false,1777009860.5827806,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.3218958281905697,2313.115,2313.11,-0.21615872967719788,-0.21615872967719788,-0.8214031727761043,0.21615872967719788,0.21615872967719788,0.8214031727761043
A_current,true,1777009860.8306136,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.3218958281905697,2313.115,2313.11,-0.21615872967719788,-0.21615872967719788,-0.8214031727761043,0.21615872967719788,0.21615872967719788,0.8214031727761043
B_overlap_quote_fade_only,false,1777009860.8306136,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.3218958281905697,2313.115,2313.11,-0.21615872967719788,-0.21615872967719788,-0.8214031727761043,0.21615872967719788,0.21615872967719788,0.8214031727761043
C_overlap_or_strong_tfi,false,1777009860.8306136,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.3218958281905697,2313.115,2313.11,-0.21615872967719788,-0.21615872967719788,-0.8214031727761043,0.21615872967719788,0.21615872967719788,0.8214031727761043
A_current,true,1777009861.094932,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.2593960826865887,-0.605257526268707,-0.0,0.2593960826865887,0.605257526268707
B_overlap_quote_fade_only,false,1777009861.094932,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.2593960826865887,-0.605257526268707,-0.0,0.2593960826865887,0.605257526268707
C_overlap_or_strong_tfi,false,1777009861.094932,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.2593960826865887,-0.605257526268707,-0.0,0.2593960826865887,0.605257526268707
A_current,true,1777009861.3583012,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.2593960826865887,1.0808170111951025,-0.0,0.2593960826865887,-1.0808170111951025
B_overlap_quote_fade_only,false,1777009861.3583012,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.2593960826865887,1.0808170111951025,-0.0,0.2593960826865887,-1.0808170111951025
C_overlap_or_strong_tfi,false,1777009861.3583012,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.2593960826865887,1.0808170111951025,-0.0,0.2593960826865887,-1.0808170111951025
A_current,true,1777009861.6220844,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
B_overlap_quote_fade_only,false,1777009861.6220844,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
C_overlap_or_strong_tfi,false,1777009861.6220844,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
A_current,true,1777009861.892732,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
B_overlap_quote_fade_only,false,1777009861.892732,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
C_overlap_or_strong_tfi,false,1777009861.892732,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
A_current,true,1777009862.1587582,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
B_overlap_quote_fade_only,false,1777009862.1587582,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
C_overlap_or_strong_tfi,false,1777009862.1587582,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
A_current,true,1777009862.424266,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
B_overlap_quote_fade_only,false,1777009862.424266,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
C_overlap_or_strong_tfi,false,1777009862.424266,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.16003051106025895,2313.065,2313.11,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
A_current,true,1777009862.681261,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.15700445948023947,2313.065,2313.06,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
B_overlap_quote_fade_only,false,1777009862.681261,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.15700445948023947,2313.065,2313.06,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
C_overlap_or_strong_tfi,false,1777009862.681261,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.15700445948023947,2313.065,2313.06,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
A_current,true,1777009862.942764,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.13948205361199414,2313.065,2313.06,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
B_overlap_quote_fade_only,false,1777009862.942764,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.13948205361199414,2313.065,2313.06,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
C_overlap_or_strong_tfi,false,1777009862.942764,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.13948205361199414,2313.065,2313.06,0.0,-0.605257526268707,1.0808170111951025,-0.0,0.605257526268707,-1.0808170111951025
A_current,true,1777009863.1978705,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.13948205361199414,2313.065,2313.06,-0.2593960826865887,-0.605257526268707,1.0808170111951025,0.2593960826865887,0.605257526268707,-1.0808170111951025
B_overlap_quote_fade_only,false,1777009863.1978705,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.13948205361199414,2313.065,2313.06,-0.2593960826865887,-0.605257526268707,1.0808170111951025,0.2593960826865887,0.605257526268707,-1.0808170111951025
C_overlap_or_strong_tfi,false,1777009863.1978705,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.13948205361199414,2313.065,2313.06,-0.2593960826865887,-0.605257526268707,1.0808170111951025,0.2593960826865887,0.605257526268707,-1.0808170111951025
A_current,true,1777009863.4623997,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.13948205361199414,2313.065,2313.06,-0.605257526268707,1.0808170111951025,1.0808170111951025,0.605257526268707,-1.0808170111951025,-1.0808170111951025
B_overlap_quote_fade_only,false,1777009863.4623997,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.13948205361199414,2313.065,2313.06,-0.605257526268707,1.0808170111951025,1.0808170111951025,0.605257526268707,-1.0808170111951025,-1.0808170111951025
C_overlap_or_strong_tfi,false,1777009863.4623997,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.13948205361199414,2313.065,2313.06,-0.605257526268707,1.0808170111951025,1.0808170111951025,0.605257526268707,-1.0808170111951025,-1.0808170111951025
A_current,true,1777009863.6981878,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.13948205361199414,2313.065,2313.06,-0.605257526268707,1.0808170111951025,1.0808170111951025,0.605257526268707,-1.0808170111951025,-1.0808170111951025
B_overlap_quote_fade_only,false,1777009863.6981878,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.13948205361199414,2313.065,2313.06,-0.605257526268707,1.0808170111951025,1.0808170111951025,0.605257526268707,-1.0808170111951025,-1.0808170111951025
C_overlap_or_strong_tfi,false,1777009863.6981878,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.13948205361199414,2313.065,2313.06,-0.605257526268707,1.0808170111951025,1.0808170111951025,0.605257526268707,-1.0808170111951025,-1.0808170111951025
A_current,true,1777009863.9471166,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.8166226912928759,2313.065,2313.07,-0.605257526268707,1.0808170111951025,1.0808170111951025,-0.605257526268707,1.0808170111951025,1.0808170111951025
B_overlap_quote_fade_only,false,1777009863.9471166,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.8166226912928759,2313.065,2313.07,-0.605257526268707,1.0808170111951025,1.0808170111951025,-0.605257526268707,1.0808170111951025,1.0808170111951025
C_overlap_or_strong_tfi,true,1777009863.9471166,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.8166226912928759,2313.065,2313.07,-0.605257526268707,1.0808170111951025,1.0808170111951025,-0.605257526268707,1.0808170111951025,1.0808170111951025
A_current,true,1777009864.197873,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.8118421052631579,2313.005,2313.06,-0.34587041532520346,1.3402478593861467,1.3402478593861467,0.34587041532520346,-1.3402478593861467,-1.3402478593861467
B_overlap_quote_fade_only,false,1777009864.197873,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.8118421052631579,2313.005,2313.06,-0.34587041532520346,1.3402478593861467,1.3402478593861467,0.34587041532520346,-1.3402478593861467,-1.3402478593861467
C_overlap_or_strong_tfi,true,1777009864.197873,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.8118421052631579,2313.005,2313.06,-0.34587041532520346,1.3402478593861467,1.3402478593861467,0.34587041532520346,-1.3402478593861467,-1.3402478593861467
A_current,true,1777009864.4419806,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.8118421052631579,2313.005,2313.06,-0.34587041532520346,1.3402478593861467,1.3402478593861467,0.34587041532520346,-1.3402478593861467,-1.3402478593861467
B_overlap_quote_fade_only,false,1777009864.4419806,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.8118421052631579,2313.005,2313.06,-0.34587041532520346,1.3402478593861467,1.3402478593861467,0.34587041532520346,-1.3402478593861467,-1.3402478593861467
C_overlap_or_strong_tfi,true,1777009864.4419806,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.8118421052631579,2313.005,2313.06,-0.34587041532520346,1.3402478593861467,1.3402478593861467,0.34587041532520346,-1.3402478593861467,-1.3402478593861467
A_current,true,1777009864.6953142,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7320754716981132,2312.925,2312.92,0.0,1.686176594571258,1.686176594571258,-0.0,-1.686176594571258,-1.686176594571258
B_overlap_quote_fade_only,true,1777009864.6953142,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7320754716981132,2312.925,2312.92,0.0,1.686176594571258,1.686176594571258,-0.0,-1.686176594571258,-1.686176594571258
C_overlap_or_strong_tfi,true,1777009864.6953142,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7320754716981132,2312.925,2312.92,0.0,1.686176594571258,1.686176594571258,-0.0,-1.686176594571258,-1.686176594571258
A_current,true,1777009864.9594142,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7320754716981132,2312.925,2312.92,0.0,1.686176594571258,1.686176594571258,-0.0,-1.686176594571258,-1.686176594571258
B_overlap_quote_fade_only,true,1777009864.9594142,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7320754716981132,2312.925,2312.92,0.0,1.686176594571258,1.686176594571258,-0.0,-1.686176594571258,-1.686176594571258
C_overlap_or_strong_tfi,true,1777009864.9594142,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7320754716981132,2312.925,2312.92,0.0,1.686176594571258,1.686176594571258,-0.0,-1.686176594571258,-1.686176594571258
A_current,true,1777009865.1990957,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7320754716981132,2312.925,2312.92,0.0,1.686176594571258,1.686176594571258,-0.0,-1.686176594571258,-1.686176594571258
B_overlap_quote_fade_only,true,1777009865.1990957,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7320754716981132,2312.925,2312.92,0.0,1.686176594571258,1.686176594571258,-0.0,-1.686176594571258,-1.686176594571258
C_overlap_or_strong_tfi,true,1777009865.1990957,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7320754716981132,2312.925,2312.92,0.0,1.686176594571258,1.686176594571258,-0.0,-1.686176594571258,-1.686176594571258
A_current,true,1777009865.7235372,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.9993775287892936,2312.925,2312.92,1.686176594571258,1.686176594571258,1.686176594571258,-1.686176594571258,-1.686176594571258,-1.686176594571258
B_overlap_quote_fade_only,true,1777009865.7235372,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.9993775287892936,2312.925,2312.92,1.686176594571258,1.686176594571258,1.686176594571258,-1.686176594571258,-1.686176594571258,-1.686176594571258
C_overlap_or_strong_tfi,true,1777009865.7235372,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.9993775287892936,2312.925,2312.92,1.686176594571258,1.686176594571258,1.686176594571258,-1.686176594571258,-1.686176594571258,-1.686176594571258
A_current,true,1777009865.9690032,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.9596330275229359,2312.925,2312.93,1.686176594571258,1.686176594571258,1.686176594571258,1.686176594571258,1.686176594571258,1.686176594571258
B_overlap_quote_fade_only,true,1777009865.9690032,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.9596330275229359,2312.925,2312.93,1.686176594571258,1.686176594571258,1.686176594571258,1.686176594571258,1.686176594571258,1.686176594571258
C_overlap_or_strong_tfi,true,1777009865.9690032,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.9596330275229359,2312.925,2312.93,1.686176594571258,1.686176594571258,1.686176594571258,1.686176594571258,1.686176594571258,1.686176594571258
A_current,true,1777009866.2310917,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.9597928723728298,2312.925,2312.92,1.686176594571258,1.686176594571258,1.686176594571258,-1.686176594571258,-1.686176594571258,-1.686176594571258
B_overlap_quote_fade_only,true,1777009866.2310917,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.9597928723728298,2312.925,2312.92,1.686176594571258,1.686176594571258,1.686176594571258,-1.686176594571258,-1.686176594571258,-1.686176594571258
C_overlap_or_strong_tfi,true,1777009866.2310917,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.9597928723728298,2312.925,2312.92,1.686176594571258,1.686176594571258,1.686176594571258,-1.686176594571258,-1.686176594571258,-1.686176594571258
A_current,true,1777009935.8374772,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.5217391304347826,2313.315,2313.31,0.0,-0.3890520746208169,-0.3025960580386316,-0.0,0.3890520746208169,0.3025960580386316
B_overlap_quote_fade_only,false,1777009935.8374772,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.5217391304347826,2313.315,2313.31,0.0,-0.3890520746208169,-0.3025960580386316,-0.0,0.3890520746208169,0.3025960580386316
C_overlap_or_strong_tfi,false,1777009935.8374772,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.5217391304347826,2313.315,2313.31,0.0,-0.3890520746208169,-0.3025960580386316,-0.0,0.3890520746208169,0.3025960580386316
A_current,true,1777009936.087262,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.5217391304347826,2313.315,2313.31,0.0,-0.3890520746208169,-0.3025960580386316,-0.0,0.3890520746208169,0.3025960580386316
B_overlap_quote_fade_only,false,1777009936.087262,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.5217391304347826,2313.315,2313.31,0.0,-0.3890520746208169,-0.3025960580386316,-0.0,0.3890520746208169,0.3025960580386316
C_overlap_or_strong_tfi,false,1777009936.087262,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.5217391304347826,2313.315,2313.31,0.0,-0.3890520746208169,-0.3025960580386316,-0.0,0.3890520746208169,0.3025960580386316
A_current,true,1777009936.335092,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.5217391304347826,2313.315,2313.31,0.0,-0.3890520746208169,-0.3025960580386316,-0.0,0.3890520746208169,0.3025960580386316
B_overlap_quote_fade_only,false,1777009936.335092,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.5217391304347826,2313.315,2313.31,0.0,-0.3890520746208169,-0.3025960580386316,-0.0,0.3890520746208169,0.3025960580386316
C_overlap_or_strong_tfi,false,1777009936.335092,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.5217391304347826,2313.315,2313.31,0.0,-0.3890520746208169,-0.3025960580386316,-0.0,0.3890520746208169,0.3025960580386316
A_current,true,1777009936.5840614,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.5217391304347826,2313.315,2313.31,0.0,-0.3890520746208169,-0.3025960580386316,-0.0,0.3890520746208169,0.3025960580386316
B_overlap_quote_fade_only,false,1777009936.5840614,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.5217391304347826,2313.315,2313.31,0.0,-0.3890520746208169,-0.3025960580386316,-0.0,0.3890520746208169,0.3025960580386316
C_overlap_or_strong_tfi,false,1777009936.5840614,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.5217391304347826,2313.315,2313.31,0.0,-0.3890520746208169,-0.3025960580386316,-0.0,0.3890520746208169,0.3025960580386316
A_current,true,1777009936.8334806,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.9070422535211268,2313.315,2313.32,0.0,-0.3890520746208169,-0.3025960580386316,0.0,-0.3890520746208169,-0.3025960580386316
B_overlap_quote_fade_only,false,1777009936.8334806,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.9070422535211268,2313.315,2313.32,0.0,-0.3890520746208169,-0.3025960580386316,0.0,-0.3890520746208169,-0.3025960580386316
C_overlap_or_strong_tfi,true,1777009936.8334806,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.9070422535211268,2313.315,2313.32,0.0,-0.3890520746208169,-0.3025960580386316,0.0,-0.3890520746208169,-0.3025960580386316
A_current,true,1777009937.0824172,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.9070422535211268,2313.315,2313.32,0.0,-0.3890520746208169,-0.3025960580386316,0.0,-0.3890520746208169,-0.3025960580386316
B_overlap_quote_fade_only,false,1777009937.0824172,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.9070422535211268,2313.315,2313.32,0.0,-0.3890520746208169,-0.3025960580386316,0.0,-0.3890520746208169,-0.3025960580386316
C_overlap_or_strong_tfi,true,1777009937.0824172,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.9070422535211268,2313.315,2313.32,0.0,-0.3890520746208169,-0.3025960580386316,0.0,-0.3890520746208169,-0.3025960580386316
A_current,true,1777009937.346167,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.11900826446280993,2313.315,2313.31,0.0,-0.3890520746208169,-0.3025960580386316,-0.0,0.3890520746208169,0.3025960580386316
B_overlap_quote_fade_only,false,1777009937.346167,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.11900826446280993,2313.315,2313.31,0.0,-0.3890520746208169,-0.3025960580386316,-0.0,0.3890520746208169,0.3025960580386316
C_overlap_or_strong_tfi,false,1777009937.346167,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.11900826446280993,2313.315,2313.31,0.0,-0.3890520746208169,-0.3025960580386316,-0.0,0.3890520746208169,0.3025960580386316
A_current,true,1777009937.5952277,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.11900826446280993,2313.315,2313.31,-0.3890520746208169,-0.3890520746208169,-0.3025960580386316,0.3890520746208169,0.3890520746208169,0.3025960580386316
B_overlap_quote_fade_only,false,1777009937.5952277,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.11900826446280993,2313.315,2313.31,-0.3890520746208169,-0.3890520746208169,-0.3025960580386316,0.3890520746208169,0.3890520746208169,0.3025960580386316
C_overlap_or_strong_tfi,false,1777009937.5952277,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.11900826446280993,2313.315,2313.31,-0.3890520746208169,-0.3890520746208169,-0.3025960580386316,0.3890520746208169,0.3890520746208169,0.3025960580386316
A_current,true,1777009937.8596818,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.11900826446280993,2313.315,2313.31,-0.3890520746208169,-0.3025960580386316,-0.3025960580386316,0.3890520746208169,0.3025960580386316,0.3025960580386316
B_overlap_quote_fade_only,false,1777009937.8596818,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.11900826446280993,2313.315,2313.31,-0.3890520746208169,-0.3025960580386316,-0.3025960580386316,0.3890520746208169,0.3025960580386316,0.3025960580386316
C_overlap_or_strong_tfi,false,1777009937.8596818,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.11900826446280993,2313.315,2313.31,-0.3890520746208169,-0.3025960580386316,-0.3025960580386316,0.3890520746208169,0.3025960580386316,0.3025960580386316
A_current,true,1777009938.1206505,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.11900826446280993,2313.315,2313.31,-0.3890520746208169,-0.3025960580386316,-0.3025960580386316,0.3890520746208169,0.3025960580386316,0.3025960580386316
B_overlap_quote_fade_only,false,1777009938.1206505,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.11900826446280993,2313.315,2313.31,-0.3890520746208169,-0.3025960580386316,-0.3025960580386316,0.3890520746208169,0.3025960580386316,0.3025960580386316
C_overlap_or_strong_tfi,false,1777009938.1206505,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.11900826446280993,2313.315,2313.31,-0.3890520746208169,-0.3025960580386316,-0.3025960580386316,0.3890520746208169,0.3025960580386316,0.3025960580386316
A_current,true,1777009938.3836288,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.112571898110107,2313.315,2313.31,-0.3890520746208169,-0.3025960580386316,-0.3025960580386316,0.3890520746208169,0.3025960580386316,0.3025960580386316
B_overlap_quote_fade_only,false,1777009938.3836288,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.112571898110107,2313.315,2313.31,-0.3890520746208169,-0.3025960580386316,-0.3025960580386316,0.3890520746208169,0.3025960580386316,0.3025960580386316
C_overlap_or_strong_tfi,false,1777009938.3836288,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.112571898110107,2313.315,2313.31,-0.3890520746208169,-0.3025960580386316,-0.3025960580386316,0.3890520746208169,0.3025960580386316,0.3025960580386316
A_current,true,1777009938.6331913,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.112571898110107,2313.225,2313.31,0.0,0.08645938030231305,0.08645938030231305,-0.0,-0.08645938030231305,-0.08645938030231305
B_overlap_quote_fade_only,false,1777009938.6331913,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.112571898110107,2313.225,2313.31,0.0,0.08645938030231305,0.08645938030231305,-0.0,-0.08645938030231305,-0.08645938030231305
C_overlap_or_strong_tfi,false,1777009938.6331913,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.112571898110107,2313.225,2313.31,0.0,0.08645938030231305,0.08645938030231305,-0.0,-0.08645938030231305,-0.08645938030231305
A_current,true,1777009938.8987148,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.112571898110107,2313.225,2313.31,0.0,0.08645938030231305,1.080742253779896,-0.0,-0.08645938030231305,-1.080742253779896
B_overlap_quote_fade_only,false,1777009938.8987148,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.112571898110107,2313.225,2313.31,0.0,0.08645938030231305,1.080742253779896,-0.0,-0.08645938030231305,-1.080742253779896
C_overlap_or_strong_tfi,false,1777009938.8987148,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.112571898110107,2313.225,2313.31,0.0,0.08645938030231305,1.080742253779896,-0.0,-0.08645938030231305,-1.080742253779896
A_current,true,1777009939.1469238,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.112571898110107,2313.225,2313.31,0.0,0.08645938030231305,1.080742253779896,-0.0,-0.08645938030231305,-1.080742253779896
B_overlap_quote_fade_only,false,1777009939.1469238,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.112571898110107,2313.225,2313.31,0.0,0.08645938030231305,1.080742253779896,-0.0,-0.08645938030231305,-1.080742253779896
C_overlap_or_strong_tfi,false,1777009939.1469238,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.112571898110107,2313.225,2313.31,0.0,0.08645938030231305,1.080742253779896,-0.0,-0.08645938030231305,-1.080742253779896
A_current,true,1777009939.3954122,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.112571898110107,2313.225,2313.31,0.0,0.08645938030231305,1.7291876060482267,-0.0,-0.08645938030231305,-1.7291876060482267
B_overlap_quote_fade_only,false,1777009939.3954122,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.112571898110107,2313.225,2313.31,0.0,0.08645938030231305,1.7291876060482267,-0.0,-0.08645938030231305,-1.7291876060482267
C_overlap_or_strong_tfi,false,1777009939.3954122,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.112571898110107,2313.225,2313.31,0.0,0.08645938030231305,1.7291876060482267,-0.0,-0.08645938030231305,-1.7291876060482267
