policy,ts,leg,side,price,tfi,tfi_abs,recent_cancel_aggressive_count_5s,recent_cancel_aggressive_density_5s,recent_quote_fade_count_5s,recent_tfi_fade_count_5s,recent_guard_count_5s,would_allow,suppress_reason,quote_lifetime_sec,end_reason,cancel_aggressive_count_during_quote,quote_fade_count_during_quote,tfi_fade_count_during_quote
B_tfi_abs_lte_0p5,1777024420.3006198,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,6,1.2,5,9,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024420.3006198,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,6,1.2,5,9,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024420.3006198,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,6,1.2,5,9,20,False,cancel_density_gt_1p0,,,,,
E_cancel_density_lte_2p0,1777024420.3006198,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,6,1.2,5,9,20,True,,,,,,
F_guard_count_lte_5,1777024420.3006198,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,6,1.2,5,9,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024420.3006198,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,6,1.2,5,9,20,False,tfi_abs_gt_0p6,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024420.3006198,bid,buy,2304.25,0.9629629629629629,0.9629629629629629,6,1.2,5,9,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024420.5686557,bid,buy,2304.26,0.9629629629629629,0.9629629629629629,5,1.0,5,10,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024420.5686557,bid,buy,2304.26,0.9629629629629629,0.9629629629629629,5,1.0,5,10,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024420.5686557,bid,buy,2304.26,0.9629629629629629,0.9629629629629629,5,1.0,5,10,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024420.5686557,bid,buy,2304.26,0.9629629629629629,0.9629629629629629,5,1.0,5,10,20,True,,,,,,
E_cancel_density_lte_2p0,1777024420.5686557,bid,buy,2304.26,0.9629629629629629,0.9629629629629629,5,1.0,5,10,20,True,,,,,,
F_guard_count_lte_5,1777024420.5686557,bid,buy,2304.26,0.9629629629629629,0.9629629629629629,5,1.0,5,10,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024420.5686557,bid,buy,2304.26,0.9629629629629629,0.9629629629629629,5,1.0,5,10,20,False,tfi_abs_gt_0p6,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024420.5686557,bid,buy,2304.26,0.9629629629629629,0.9629629629629629,5,1.0,5,10,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024420.836298,bid,buy,2304.27,0.9629629629629629,0.9629629629629629,5,1.0,4,11,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024420.836298,bid,buy,2304.27,0.9629629629629629,0.9629629629629629,5,1.0,4,11,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024420.836298,bid,buy,2304.27,0.9629629629629629,0.9629629629629629,5,1.0,4,11,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024420.836298,bid,buy,2304.27,0.9629629629629629,0.9629629629629629,5,1.0,4,11,20,True,,,,,,
E_cancel_density_lte_2p0,1777024420.836298,bid,buy,2304.27,0.9629629629629629,0.9629629629629629,5,1.0,4,11,20,True,,,,,,
F_guard_count_lte_5,1777024420.836298,bid,buy,2304.27,0.9629629629629629,0.9629629629629629,5,1.0,4,11,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024420.836298,bid,buy,2304.27,0.9629629629629629,0.9629629629629629,5,1.0,4,11,20,False,tfi_abs_gt_0p6,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024420.836298,bid,buy,2304.27,0.9629629629629629,0.9629629629629629,5,1.0,4,11,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024421.0960526,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,5,1.0,3,12,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024421.0960526,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,5,1.0,3,12,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024421.0960526,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,5,1.0,3,12,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024421.0960526,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,5,1.0,3,12,20,True,,,,,,
E_cancel_density_lte_2p0,1777024421.0960526,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,5,1.0,3,12,20,True,,,,,,
F_guard_count_lte_5,1777024421.0960526,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,5,1.0,3,12,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024421.0960526,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,5,1.0,3,12,20,False,tfi_abs_gt_0p6,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024421.0960526,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,5,1.0,3,12,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024421.3448956,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,4,0.8,3,13,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024421.3448956,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,4,0.8,3,13,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024421.3448956,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,4,0.8,3,13,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024421.3448956,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,4,0.8,3,13,20,True,,,,,,
E_cancel_density_lte_2p0,1777024421.3448956,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,4,0.8,3,13,20,True,,,,,,
F_guard_count_lte_5,1777024421.3448956,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,4,0.8,3,13,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024421.3448956,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,4,0.8,3,13,20,False,tfi_abs_gt_0p6,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024421.3448956,bid,buy,2304.28,0.9629629629629629,0.9629629629629629,4,0.8,3,13,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024421.5954576,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,3,14,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024421.5954576,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,3,14,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024421.5954576,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,3,14,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024421.5954576,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,3,14,20,True,,,,,,
E_cancel_density_lte_2p0,1777024421.5954576,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,3,14,20,True,,,,,,
F_guard_count_lte_5,1777024421.5954576,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,3,14,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024421.5954576,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,3,14,20,False,tfi_abs_gt_0p6,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024421.5954576,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,3,14,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024421.8503604,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,2,15,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024421.8503604,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,2,15,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024421.8503604,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,2,15,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024421.8503604,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,2,15,20,True,,,,,,
E_cancel_density_lte_2p0,1777024421.8503604,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,2,15,20,True,,,,,,
F_guard_count_lte_5,1777024421.8503604,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,2,15,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024421.8503604,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,2,15,20,False,tfi_abs_gt_0p6,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024421.8503604,bid,buy,2304.29,0.9629629629629629,0.9629629629629629,3,0.6,2,15,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
A_current,1777024481.0971036,bid,buy,2305.57,0.9879371190247033,0.9879371190247033,16,3.2,3,1,20,True,,,,,,
B_tfi_abs_lte_0p5,1777024481.0971036,bid,buy,2305.57,0.9879371190247033,0.9879371190247033,16,3.2,3,1,20,False,tfi_abs_gt_0p5,,,,,
C_tfi_abs_lte_0p6,1777024481.0971036,bid,buy,2305.57,0.9879371190247033,0.9879371190247033,16,3.2,3,1,20,False,tfi_abs_gt_0p6,,,,,
D_cancel_density_lte_1p0,1777024481.0971036,bid,buy,2305.57,0.9879371190247033,0.9879371190247033,16,3.2,3,1,20,False,cancel_density_gt_1p0,,,,,
E_cancel_density_lte_2p0,1777024481.0971036,bid,buy,2305.57,0.9879371190247033,0.9879371190247033,16,3.2,3,1,20,False,cancel_density_gt_2p0,,,,,
F_guard_count_lte_5,1777024481.0971036,bid,buy,2305.57,0.9879371190247033,0.9879371190247033,16,3.2,3,1,20,False,guard_count_gt_5,,,,,
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777024481.0971036,bid,buy,2305.57,0.9879371190247033,0.9879371190247033,16,3.2,3,1,20,False,tfi_abs_gt_0p6+cancel_density_gt_2p0,,,,,
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777024481.0971036,bid,buy,2305.57,0.9879371190247033,0.9879371190247033,16,3.2,3,1,20,False,tfi_abs_gt_0p6+guard_count_gt_5,,,,,
